Instrument,Sector,Industry,Name,Fwd_PE,Fwd_PEG,Fwd_PB,P_S,Fwd_EV_FCF,EBIT_Margin,Fwd_DPS,Fwd_ROE,CAGR,Fwd_FCF_Conversion,Fwd_Capex_Revenue,ND_EV,Fwd_EV_EBITDA,CET1,RSI,RSI_ORDER,PX_MA200,MA10_MA100,DMI
LAND.L,Real Estate,Equity Real Estate Investment Trusts (REITs),Land Securities Group PLC,11.1849929725491,2.19304238787422,0.622534028386891,5.16685478593825,37.036770936562,55.3444180523,0.4133563,7.67313,-0.04255367125988352,0.622537650711466,0.7958014422163769,52.3163721799,17.2752728760773,,39.639269889247,,0.9809342671325392,0.9854068421213221,26.044405711126682
AXFO.ST,Consumer Staples,Consumer Staples Distribution & Retail,Axfood AB,26.2012930281321,1.10119465691535,9.28482972136223,0.749234278558015,20.9971996374207,4.2506870338,9.15635,35.44,0.068088172724456,1.5315209916033588,0.6343462614954019,22.2712323591,10.0891022725676,,69.0704886478201,,1.1921227949889628,1.0932937014289064,41.9956382495993
INDUc.ST,Financials,Financial Services,Industrivarden AB,,,,11.8042130351504,,99.0445369086,8.49129,,,,,4.4003369257,,,57.69964113763494,,1.0112878992179373,1.0375463711053965,24.318153918108337
FER.MC,Industrials,Capital Goods,Ferrovial SE,45.5289944633688,,6.29305555555556,3.55615102206868,64.064288673306,9.8502241172,0.92047,10.301,0.08209926945362667,0.9481526596159999,0.8921093110641816,20.4211952094,,,56.48269060938815,,1.0901314202489776,1.0341725350616957,10.007451508957585
SCHP.S,Industrials,Capital Goods,Schindler Holding AG,30.1715549736304,3.29605552429147,6.24822374030294,2.87451421333333,26.8126136883225,11.1694553222,6.35609,20.69309,-0.006572946204173258,1.0152903951842709,0.14175875352535014,,16.8280509967385,,53.64008117505877,,1.0802177858439201,1.0232721803266247,19.773534622856186
ERICb.ST,Information Technology,Technology Hardware & Equipment,Telefonaktiebolaget LM Ericsson,11.4949432998328,3.3384247425007,2.39160255459461,0.99715573719292,11.8068575959041,9.482410844,2.85996,21.05544,-0.04199446434904808,1.0055434749187788,0.20576570334603164,,6.62659610087773,,47.54887250773192,,0.8787407271651388,0.917168133473005,36.9157516383081
LONN.S,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Lonza Group AG,32.943654298593,1.7637864812687,3.86484138368177,5.35851489710983,362.495336806073,20.8396714329,4.88575,11.46863,0.06819057060854572,0.10003330568205006,1.362567035118461,8.2510280797,18.8698661181951,,40.21636074758288,,0.9782851163594893,1.0010138789154168,12.645724671317579
NDAFI.HE,Financials,Banks,Nordea Bank Abp,10.1494612443518,9.74292580765633,1.42066801669771,2.38152928899074,,108.5058886922,0.95483,14.75143,0.04869688409914219,,,80.6083613955,32.3819404517703,15.8,65.61560163566493,,1.1190034153048747,1.029688140574198,13.000230556959242
JDEP.AS,Consumer Staples,"Food, Beverage & Tobacco",JDE Peets NV,13.9945564818585,0.774766710416185,1.12521555502808,1.31836498439206,15.7198493621149,13.6245332126,0.75544,7.31939,0.0679476998612143,1.189671339622499,0.3991297318210611,34.7404307996,10.6120736353095,,61.74009178167317,,1.2709161391628636,1.088659523861479,30.547698172353428
LOIM.PA,Real Estate,Equity Real Estate Investment Trusts (REITs),Klepierre SA,13.0937069964341,2.04567996766754,1.05390774323403,6.66213895067837,28.3575544843544,66.054801809,1.89972,8.651,-0.04090274783324632,0.8391769686185541,0.18433905299402845,43.1106297951,18.7857955206859,,63.548186742690575,,1.1250588674710535,1.0299277479614166,27.913775244163332
FORTUM.HE,Utilities,Utilities,Fortum Oyj,16.8094218415418,,1.64488675949974,2.59621306680796,20.5204805818299,20.3103448276,0.83963,9.29393,-0.10980531922749703,0.8537907918442497,0.5802928641482771,6.2353463828,10.5089695674956,,44.425649453346374,,1.0961915984223627,1.0652594913352476,31.066049191815413
CONG.DE,Consumer Discretionary,Automobiles & Components,Continental AG,9.55333683657383,0.60020674327316,0.998100424933844,0.48989306085621,26.6725687494203,6.359676729,2.15838,9.03236,-0.0035704663786000346,0.5460358873156823,1.4771085513484596,23.674851919,5.23915585796253,,47.45564422387031,,1.0755407499135208,1.031337214598637,16.90561495900487
SFZN.S,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Siegfried Holding AG,22.5582561150187,1.62120940707705,3.34182250673437,3.05010146202648,34.9648108993213,15.3919477697,0.43109,16.75483,0.03464224861017495,0.747608568920815,1.0051669292283776,9.4722015525,14.18282854826,,42.80565600446411,,0.9006384207647758,0.9812241261286709,26.412949652510417
IETB.BR,Consumer Discretionary,Consumer Discretionary Distribution & Retail,D'Ieteren Group SA,13.9398612181958,2.29152448338617,4.01302190093385,1.19037693913939,25.9269633826151,7.6176928642,2.11818,30.16667,0.19055330797806835,0.6597830750827914,0.23203941046555293,19.4173373645,18.0088344975431,,56.19208621809267,,1.1175535897410538,1.0100557830734305,17.450582964983617
ABBN.S,Industrials,Capital Goods,Abb Ltd,26.0576004049541,1.96406647094626,7.6546292892642,3.60030644577491,33.6041652181601,16.8767123288,1.12884,30.89594,0.05627709915575263,0.8066751382483497,0.1894886758554441,1.1105406971,17.9861517780912,,67.07633394118206,,1.1126152935262934,1.109732622583238,23.240592382916656
AIR.PA,Industrials,Capital Goods,Airbus SE,27.0708924771253,0.988820168453375,,1.9893375915361,30.7322218030514,7.1558572873,2.73046,23.4182,0.08457985603056417,0.9131279188852908,0.7428584970154145,,13.9665999235582,,56.34009385232018,,1.1286790026187277,1.0908169587446623,18.23976957372814
IFXGn.DE,Information Technology,Semiconductors & Semiconductor Equipment,Infineon Technologies AG,24.1152831503984,3.0244062848881,2.57606453850225,3.14814697814067,57.5546901741756,17.0377800067,0.33,10.30787,0.010399600192060321,0.45214700692341764,1.158258996896432,6.7275716395,12.4777199491734,,56.49558265342477,,1.1055969058318547,1.0686917810781489,17.57445064532768
BARN.S,Consumer Staples,"Food, Beverage & Tobacco",Barry Callebaut AG,24.8093943543936,0.529721721240038,1.7809096027893,0.409020627691602,,6.284625597,26.68164,8.31155,0.2226188437089096,-6.813748629766666,2.1237957971239303,33.4689693619,11.8208932079959,,45.58222564334806,,0.8812350429355732,1.088876910044994,16.45049445304693
CAGR.PA,Financials,Banks,Credit Agricole SA,8.04992892259884,1.11695700390347,0.715834794820623,0.812945362142204,,52.4868835257,1.17385,9.07186,0.07052046083194163,,,,-35.5859674316825,11.6,66.48530854290819,,1.1118523460084502,0.9959473305907719,16.621668630737453
CWK.L,Consumer Staples,"Food, Beverage & Tobacco",Cranswick PLC,18.6565964592231,2.89516178995782,2.55497808633596,1.05010270021665,26.5250491722253,7.4652076525,1.0651643,14.4,0.08315086207706668,0.7323886360833345,0.9420390916939361,6.0385885105,9.77322709485026,,46.15862698964375,,1.0322249579363394,1.0158714843938443,17.996331801348582
THULE.ST,Consumer Discretionary,Consumer Durables & Apparel,Thule Group AB,22.8851768278064,1.40185943980834,3.66286157597251,2.82664915562605,25.3288927509993,17.0003144324,8.96673,15.5,0.016579861413169583,1.0300064082024991,0.27054629926305673,9.715325413,15.2122419583372,,41.39489581002093,,0.8611340423121125,1.0351434609202927,14.044788342221995
ATCOa.ST,Industrials,Capital Goods,Atlas Copco AB,25.4366329616661,6.43873684157117,5.80201678103309,4.12161610975941,25.8559599459036,21.9334619366,3.25937,23.37433,0.06088479201675612,0.9694979512600121,0.22646032526202292,1.8356657357,15.7694754508006,,41.70744337041923,,0.8733715788215609,0.9680401095657055,21.569830431856314
QIA.DE,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Qiagen NV,20.319120633293,2.50245709011361,2.73191549896863,5.09632946368918,25.5732359068699,25.0203971866,0.37595,13.011,-0.009521998812278776,0.8488767564977128,0.34371674490316245,2.4173901041,14.0679469560754,,48.682011596102186,,1.0444845939027165,1.0770962974239913,23.020745158073225
IFCN.S,Information Technology,Technology Hardware & Equipment,Inficon Holding AG,27.7936673595038,5.93131762775764,10.8513911031253,4.30083626409283,27.6303689848503,20.2715834469,2.54091,20.27014,0.055466313231783415,0.9976284808459659,0.24760417717381802,,18.0702138998508,,40.664134726382876,,0.9502892079145516,1.0683149994859669,27.73456511628042
VOPA.AS,Energy,Energy,Koninklijke Vopak NV,12.6312498684871,1.18753417820654,1.47115973741794,3.76932734807371,53.0575637750306,30.343569474,1.673,12.12,-0.0016690436056505664,0.3755612244897959,1.4775510204081632,34.2721400702,8.91275050086719,,50.39960198133768,,1.0049450058339957,1.037318849648337,24.573793553698867
ZELA.CO,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Zealand Pharma A/S,3.5849858993341,0.010854246499465,1.8773049102111,439.509806305886,3.47923934318781,-2024.327255906,0.0,41.79333,3.4961379729566078,0.6874870474863997,0.0016846416218663084,,2.75089915751132,,46.565911788972265,,0.5948691452592085,0.8301102566610914,13.856806157292372
ZALG.DE,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Zalando SE,19.1068466200388,0.569217868863662,1.99586719645969,0.553312194209785,11.590846827873,4.1409316623,0.0,11.38247,0.043272237543966696,1.406301866931708,0.8576414064758903,,5.65849415956431,,26.169137894765953,,0.7421162250806245,0.871654257237523,24.615245852895157
ABF.L,Consumer Staples,"Food, Beverage & Tobacco",Associated British Foods PLC,12.8520592771778,5.0261671549496,1.23018087426383,0.813743486883315,29.5864999007961,9.2661784487,0.6624427,11.1469,0.05299606340579177,0.4965101933115525,0.9436854061869231,11.101275315,7.23735560480491,,70.77804515379606,,1.104484406577102,1.0612867210103605,30.62934834368572
SGRO.L,Real Estate,Equity Real Estate Investment Trusts (REITs),SEGRO PLC,17.4382677325592,2.20374097126712,0.671733346079697,12.2453190104893,140.881983664575,67.4074074074,0.3107643,4.23483,0.014935791584637093,0.1898149934702383,0.6136960482247782,31.2431241211,22.2042591679122,,36.853437285147145,,0.900544795229175,0.9669005109636846,14.398404168013244
WEIR.L,Industrials,Capital Goods,Weir Group PLC,19.6771424542833,1.73207855383564,3.31103245832554,2.56363256868282,29.8472149438101,18.2271711367,0.4235506,16.60667,0.02072427981002445,0.7947513735300419,0.2422011012665709,8.6035319093,12.5683818423593,,42.82678269395815,,1.0664913374262464,1.0690807154493058,24.766767788380903
SAND.ST,Industrials,Capital Goods,Sandvik AB,18.7273379288361,1.30077443090465,2.9284478017887,2.42701750321099,21.3772321905113,18.2742232133,5.69428,15.68313,0.024616944484822767,1.0248454680240617,0.29234121038307986,13.3230811895,11.9468789111074,,54.73498213047761,,1.0977382567333613,1.103722603738811,19.736167815868352
GBLB.BR,Financials,Financial Services,Groep Brussel Lambert NV,23.8049560351719,0.186899820670452,0.684283088235294,1.52598098051888,74.0823691460055,5.4943904263,5.1152,3.0035,0.012724305598110552,0.5600997152363555,,30.2533620395,14.6509942794879,,55.288162586640595,,1.0767480907761469,1.034479157965082,20.18229598664823
RS1R.L,Industrials,Capital Goods,RS Group PLC,14.6861571032331,1.52376027414535,1.83968638364485,0.8979755722404,17.8353410122839,8.6206302738,0.2279019,12.73333,-0.005468647146783745,0.9435414328936716,0.28576295776449473,12.0337509083,9.0745734322634,,47.193674320493145,,0.9099668564257378,1.0119728124837861,21.177511886703346
MRON.L,Industrials,Capital Goods,Melrose Industries PLC,18.0147002292533,0.725122512531207,2.55078638059076,2.14327708682647,81.266835094995,7.9296424452,0.0715924,13.3218,0.06388188477417,0.2669482208964018,0.348182176947666,17.9447675341,11.3532233718065,,72.16926614806015,,1.1348208670800148,1.1107564569228159,27.67828175094227
AUTOA.L,Communication Services,Media & Entertainment,Auto Trader Group PLC,23.4769329299846,2.24777467957848,11.7358008017357,11.861468950564,22.5799114253646,62.0861753452,0.1156614,52.7385,0.08052671998424166,1.0270241380669674,0.042510637840380755,,16.7687192541669,,41.81443771209375,,1.009166680117256,1.0172973477727731,11.033315197755497
BMWG.DE,Consumer Discretionary,Automobiles & Components,Bayerische Motoren Werke AG,7.96669043730303,1.77328805823519,0.583257243121263,0.390579729361718,27.1688268624494,7.9905885658,4.1514,7.15669,-0.003022039658794995,0.7679659035029899,1.6577016013989256,61.8968321359,6.97874913383455,,61.45439461952728,,1.1304266940897418,1.095832958098007,33.18121484058063
WBSV.VI,Materials,Materials,Wienerberger AG,15.9256934856282,0.805622462142544,1.24412892344803,0.745437673031053,17.0925957788438,8.8803179496,0.91056,8.3785,-0.020598368508010667,1.479276581039051,1.4782475290865107,38.2534576742,6.93543288614716,,58.15418741661567,,1.0614086389840423,0.9663978839783262,16.811972173263094
SRG.MI,Utilities,Utilities,Snam SpA,12.4397722295226,1.91031815343982,1.86130509819914,4.67502180125387,,50.2242152466,0.30096,15.14529,0.03778146057441245,-0.24086463350243162,2.0397461187183867,53.496839625,11.9891283748737,,52.62898596093172,,1.0824535048558068,1.0114831604802952,13.620515002438772
RMV.L,Communication Services,Media & Entertainment,Rightmove PLC,27.086414928443,1.87368535397819,1.99288762911207,14.8851283291054,27.6578335994467,68.1129162157,0.1069025,281.93414,0.08601377425991363,0.9873050479897474,0.031002747873109436,,20.0539752720051,,45.18490029139879,,1.11684363333533,1.0573057011308904,14.250055126061453
IPN.PA,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Ipsen SA,10.2531768357746,1.54023611502705,1.92574986276527,2.35629432368743,12.2552318135392,19.7901804448,1.40148,18.12827,0.05699582547845483,0.7750563756595686,0.2314283811971598,,6.24624600605789,,51.35237269303155,,0.9876201034737621,1.03930249192878,17.654336173151624
HWDN.L,Industrials,Capital Goods,Howden Joinery Group PLC,18.7421327616812,1.86262834776155,4.02636055439325,1.98207817016232,23.5005804914894,14.6935963137,0.22043,21.7725,0.012518471232133122,0.8500201061678531,0.57949951839451,7.2087788262,10.2734526648645,,54.618373824197974,,1.0739996910242546,1.0604979360323836,21.09788585764555
HMb.ST,Consumer Discretionary,Consumer Discretionary Distribution & Retail,H & M Hennes & Mauritz AB,20.0756889976464,1.99151939216707,5.06886654245793,0.831240012100698,16.3479704613004,7.6625525636,6.61204,26.25118,0.009918169189907289,1.4006098812196097,1.0245890222508494,19.716080945,6.50114245597456,,56.8031145643828,,0.969718830094579,1.0047953893870847,20.170737724094455
VOWG_p.DE,Consumer Discretionary,Automobiles & Components,Volkswagen AG,5.47003521942891,0.538977430507353,0.265684358403106,0.153224232198199,80.1350190915294,7.1977724114,5.2557,4.79173,0.05005365434417053,0.3589367079243537,2.689474010350639,73.4586772359,5.9560318155049,,61.132797305263814,,1.0513632752340345,0.9971318718467707,20.948187078568054
EDEN.PA,Financials,Financial Services,Edenred SE,11.2793218307749,0.723303624549517,-7.56863510309309,2.10893243076923,10.2253437322479,36.4145658263,1.30002,-43.439,0.13495008840361833,1.5058734488816348,0.40033855836833526,16.3760684802,6.37986275889693,,49.24750051595887,,0.8795077764484704,0.9424183348390472,13.049233379616803
SASY.PA,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Sanofi SA,10.2038768208664,0.713745568791578,1.26206165700286,2.31496965530896,11.1768644464572,19.9092263921,4.13426,12.20077,-0.003006010011432192,1.025191036356321,0.27380608128362255,7.7964334282,7.69222177107105,,45.68092339491225,,0.8720598020482994,0.9308570502489489,28.283434024929026
SUN.S,Industrials,Capital Goods,Sulzer AG,17.4189262823524,0.849836676767589,3.90070044303641,1.51033494965317,18.8590272079651,11.9214864329,4.52308,22.4345,0.045579967610745564,0.9727776140949659,0.3439452134935884,2.2124515929,10.0861602248777,,60.914460042442656,,1.0954464879237757,1.0355472278015176,18.789549600752803
ROG.S,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Roche Holding AG,12.3571750384061,1.32352991092104,5.17521561297203,3.23617389407543,15.5803569420968,34.4689643772,9.98204,44.72758,-0.0030554653273552335,0.9382512053575908,0.2900394690690643,8.3990762104,9.11352047952495,,33.91718282166042,,0.9151397315119677,0.9654582996135141,22.610670040544115
AMBUb.CO,Health Care,Health Care Equipment & Services,Ambu A/S,36.5659205620362,0.322643994666149,3.97828508521356,3.68531995089133,41.903639814452,11.9829345205,0.69339,11.27971,0.11044822126132336,0.7616436163031897,0.5353278837784395,,17.7447396301259,,37.58353308112196,,0.7986836994330655,0.9119326677964652,20.62248940047316
ACKB.BR,Industrials,Capital Goods,Ackermans & Van Haaren NV,12.9002320185615,0.7148682341351,1.26431880844774,1.22023412569384,16.1660991809061,9.4102014864,4.15069,10.7,0.09791875998289412,1.829172894158981,0.6470502064119455,50.5108422869,14.4365854202401,,71.90914010809804,,1.1093717258126148,1.0010050064208744,23.33522519110459
SYDB.CO,Financials,Banks,Sydbank A/S,10.7290375877736,2.68297018977994,1.72821024617432,4.04943172020095,,53.2678503967,24.38428,16.4,0.10973904713454852,,,15.8440582324,,17.8,74.8999941786342,,1.2597390315407617,1.0867994633089069,28.26421249173656
JD.L,Consumer Discretionary,Consumer Discretionary Distribution & Retail,JD Sports Fashion PLC,7.34142416672643,5.53525638233891,1.43060514831151,0.379097435011259,17.0090423756064,8.5791586664,0.0102448,21.2375,0.07726111510867417,0.7487817416250594,0.9028686909573186,37.2328082591,4.15005096570222,,54.136180447950125,,0.9973212726336584,1.0680014842227614,11.655428162655
ALKb.CO,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",ALK-Abello A/S,33.8845265588915,0.914850491552006,,6.50855369306236,49.8010966483322,21.1666967672,,19.43333,0.11123507406150224,0.6395802339927675,0.34347302276111463,1.6693275962,20.0100625310704,,44.18540602994985,,1.1230622736193652,1.1147716195107051,25.39414601620477
FHZN.S,Industrials,Transportation,Flughafen Zuerich AG,23.3098192127002,6.4009490039122,2.35622689009519,5.54638411369977,,33.2805549272,7.43847,10.92773,0.09782777005952314,-0.009092152316808827,2.1843255289214945,14.1975934864,11.4053333137441,,71.60117622815525,,1.10344193952201,1.056700447647024,21.614599699565673
ENT.L,Consumer Discretionary,Consumer Services,Entain PLC,18.6715893941224,0.352522282116411,3.96807118051855,1.17674475871807,41.511811581375,8.7243574629,0.2004944,18.80455,0.07417250240713669,0.7339714782464961,0.9774612272728102,42.2800071832,8.94878099319572,,38.5571149496946,,1.222303442821364,1.2597406933678528,54.68193023164184
BZU.MI,Materials,Materials,Buzzi SpA,9.31644186804571,3.38172238101925,1.1019461724043,1.83231613599474,17.1277821344198,23.0973673539,0.75818,12.3617,0.04074436404449289,0.5132513818027472,0.5872114045635647,,5.79271386012072,,43.92252090404433,,0.9941982154004333,0.968749118539846,28.514318081347085
ITX.MC,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Industria de Diseno Textil SA,21.5771451934379,2.36785626575496,6.43082898594875,3.39521744865312,21.3680827576776,19.8617726237,1.75026,30.24043,0.0735603890710792,0.9635200431276256,0.41918615510631047,,11.410684648334,,45.744849967132744,,0.8759006110789926,0.9321806019329741,18.250531801139868
PZU.WA,Financials,Insurance,Powszechny Zaklad Ubezpieczen SA,9.55336970338517,0.302097721239886,1.72276128281733,0.977930004692633,,45.7522921193,4.4577,17.96838,-0.14140684347633503,,,82.885852958,,,65.23890829849458,,1.2146816595837993,1.042529623819773,20.451317205000375
SDZ.S,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Sandoz Group AG,17.8161572548574,0.95063461350987,2.83603533959617,2.40645176862625,52.9396895739417,15.3216486903,0.74561,14.60073,0.05670038601903804,0.4318215967296964,0.48929228160977245,17.1845784153,12.9841432502173,,57.29394584939116,,1.1894455340518533,1.1511852355206271,31.0970668199614
BKT.MC,Financials,Banks,Bankinter SA,11.0362743327054,1.08969675566761,1.80731716937224,2.76514584560341,,67.3858312487,0.59606,17.03827,0.10241727066634265,,,71.4322911531,,12.41,74.07971524127801,,1.3254187294486435,1.0998966558259262,39.3548754159213
VID.MC,Materials,Materials,Vidrala SA,13.4123727356822,,2.10626970011286,2.08777039266728,16.9296529931809,21.1314643186,1.68694,16.71286,0.04793593650309713,0.8228554290035808,0.7193389398666529,7.3136702141,7.43776753326593,,43.87783654634425,,0.9885077120979738,0.9973135633811616,12.135397421929095
SBRY.L,Consumer Staples,Consumer Staples Distribution & Retail,J Sainsbury PLC,13.3046349551976,2.20932986216089,1.24440848370041,0.207652177006461,14.9530967196936,3.1482384493,0.2057951,7.49388,0.023484641872193013,1.3056662006847797,1.5741143021538113,34.7295995471,4.50264295801916,,56.8474877610801,,1.1178332615332747,1.0848541341994495,16.607641001781026
AD.AS,Consumer Staples,Consumer Staples Distribution & Retail,Koninklijke Ahold Delhaize NV,13.2865961803415,1.38594458152627,2.04037857175838,0.345809485569849,19.8332147720034,4.0377814584,1.1839,15.36,0.02140139809758068,0.998000789137989,1.1498330653743074,32.572649488,6.44772490345166,,49.2802086388734,,1.0177025372517945,0.978970237659139,21.493823707362516
AKE.PA,Materials,Materials,Arkema SA,10.4665174728869,10.9690220847624,0.622360979604371,0.489727684507042,20.1441891372601,7.5230511316,3.12309,5.48025,-0.06939606147411548,0.8244540783517862,1.462073676253313,30.4261823434,5.47559732334139,,45.707439576476325,,0.8567446533049403,0.9635057538430374,12.736541514276148
IVG.MI,Industrials,Capital Goods,Iveco Group NV,9.83478628047314,0.6733667658209,1.70212765957447,0.336959038487509,19.5181521815003,6.3117273857,0.42087,18.29778,0.006666946396079343,0.8470787068361311,1.7761438121199176,47.2008874825,5.2714018019063,,58.17414919249697,,1.3313977183058696,1.1177553611957165,19.977621644872464
RTO.L,Industrials,Commercial  & Professional Services,Rentokil Initial PLC,16.803408644628,1.78918180094309,1.98316909536891,1.84986240143941,29.6329066669831,13.3922001472,0.1091502,10.81136,0.10167969221633699,0.7853672343976617,0.5144692395769715,23.7079830197,9.90875011775782,,57.088766323903165,,1.0082446126651283,1.0351171380660866,24.55245230434785
CCL.L,Consumer Discretionary,Consumer Services,Carnival PLC,13.4491598433034,0.501971625483479,2.96505141419733,1.34480789367167,17.4850774241358,14.5557731506,,24.24043,0.2964055726120973,1.307089300315354,1.2439770356279243,46.6828542292,9.00788245124697,,55.152454626639134,,1.1871562131789142,1.2468710018356788,24.59223041172785
CLNX.MC,Communication Services,Telecommunication Services,Cellnex Telecom SA,,,1.56386835232514,4.84984688893887,53.173241222398,14.3690355672,0.41418,-0.25139,0.062201875558752784,-27.71362044498209,-54.634411861429,47.2828706143,12.8528148268192,,26.911508232431416,,0.912519976726442,0.9579401039458224,30.221617907691325
KCRA.HE,Industrials,Capital Goods,Konecranes Abp,15.8759026477668,1.62722154329183,2.83603042884831,1.3611822218826,16.239278161928,12.32079489,1.73937,19.12,0.07805286776029075,1.0011416756167595,0.19789694643927278,3.4707991879,9.43586643543113,,60.528426693762555,,1.1452711064241254,1.1033784031030445,27.78592269257951
UMG.AS,Communication Services,Media & Entertainment,Universal Music Group NV,24.2816673411574,2.18605148599643,8.949066714201,3.70160437238493,34.3088085019467,16.2497887443,0.57219,39.02531,0.06014441050822783,0.7620866522446343,0.10326733676776194,5.4585501035,17.2815810355619,,30.873511678702755,,0.9472254529275395,0.9881258537404323,29.01463382377241
G24n.DE,Communication Services,Media & Entertainment,Scout24 SE,36.1366320536221,1.91035622512721,5.67798407465247,15.6001695094819,36.8450245439147,48.2162658474,1.56302,16.20358,0.13028113221581195,1.01089825104955,0.10046013673261746,1.917519915,23.0268481569854,,43.46537300323763,,1.14955080160818,1.0616850170540142,15.754898117129661
NESTE.HE,Energy,Energy,Neste Oyj,44.8410224438903,0.382347672741662,1.47879722436392,0.534029974388514,,1.7688393506,0.21812,3.42092,-0.08098669997247954,-0.1622395113449397,4.244253284333798,31.0417477442,11.0355442057573,,63.634482261786786,,1.2649770062240218,1.3182162077284343,59.85558009459478
CBKG.DE,Financials,Banks,Commerzbank AG,14.486656175539,0.723519351039965,1.32345332249242,1.99948688867182,,41.2154120797,0.92518,8.73215,0.08159001114184217,,,,,15.1,75.96971524313989,,1.6404072424677705,1.170822096106887,32.562038282723165
CARR.PA,Consumer Staples,Consumer Staples Distribution & Retail,Carrefour SA,8.58759277033512,0.907891526743623,0.8189731024867,0.105655903979456,20.4470575476622,2.6503953249,1.00774,9.324,0.017566139884003018,1.3158765836350008,1.850762480131978,58.1580784392,5.92066555534147,,58.900782614640605,,0.9616052185862415,0.9592887403083753,21.485315084188397
SIKA.S,Materials,Materials,Sika AG,24.1249165590077,2.43342968519294,4.51631587412569,2.62885844522478,23.8461606434481,14.7061573905,3.66567,17.12156,0.03574155429180492,1.2026497904989053,0.2731403298117104,12.6287291748,15.9479595115335,,33.870620571137536,,0.8628037722161771,0.9470033641072692,24.86003670609538
WALLb.ST,Real Estate,Real Estate Management & Development,Wallenstam AB,24.0576443378539,0.145846291741164,0.8913957745782,8.26409189692642,,60.2459016393,0.57129,4.33333,0.07523326613309567,-2.0911354069540824,2.85272218973308,49.7294519998,30.6875714285715,,44.816813384943636,,0.9543207275312167,0.9849070109509281,13.834937503831538
SPL1.WA,Financials,Banks,Santander Bank Polska SA,9.23492570305784,0.51633905110664,1.69177923972701,2.98696015068,,45.7002630843,42.51376,18.7,0.12179094691785775,,,,,,65.67128010190035,,1.1289837272050156,1.017125434547216,21.98423858674485
PNN.L,Utilities,Utilities,Pennon Group PLC,15.4672527142996,0.072615046297666,1.59296965964469,2.23418827928994,,14.1725520137,0.2949197,10.45478,0.17567303710783833,-2.3146759027944563,4.815345726084321,66.1471521575,11.5307615941731,,38.72301169293941,,1.0292612851914182,1.0305339599863081,11.443186790956803
ITPG.MI,Industrials,Capital Goods,Interpump Group SpA,18.6658391634695,1.64382723424267,1.97466558764705,2.10432463927147,19.3814378983313,16.2010759243,0.32835,10.67617,-0.001654512995621249,1.0888571088187626,0.47379308170686096,8.2243091656,10.3970746456377,,71.58475819824848,,1.0693746219015743,1.086104516579737,27.575681990350326
SEBF.PA,Consumer Discretionary,Consumer Durables & Apparel,SEB SA,9.73944730884087,1.11382781051939,1.05383764706912,0.434756155194295,20.3472514376558,7.0166948947,2.4888,11.0205,0.017940907394009997,0.852029794470701,0.779147562844618,27.4396162839,6.66678367101513,,30.265937911407633,,0.7625885775963208,0.8601684882170408,44.93595794975614
TKWY.AS,Consumer Discretionary,Consumer Services,Just Eat Takeaway.com NV,,,0.934269332794522,1.53751458429197,33.2627446599479,-0.3367003367,0.0,-1.4264,-0.11083586684195068,-3.3385079483358173,-2.8391492796820668,13.6232273513,11.6723603821425,,69.81858209544293,,1.1929518156993049,1.027325807906824,42.37691371332204
BCVN.S,Financials,Banks,Banque Cantonale Vaudoise,19.4467213114754,4.2400753460644,2.05042888317525,8.01105866601276,,61.8125357522,4.5,10.614,0.038563659795697536,,,,,16.8,50.91967947739677,,1.0274870347999752,1.00071818744168,17.78839056379401
TEMN.S,Information Technology,Software & Services,Temenos AG,22.4840140287086,7.5885193237415,10.586627810009,6.01639309236322,21.1012221369901,25.0179819079,1.5785,44.1015,0.03689105738435661,1.2696456119421906,0.32886738658755915,10.0215924354,18.4943836950964,,60.55440441075459,,1.0870643917706784,1.0807369682444576,36.21653741390598
MAP.MC,Financials,Insurance,Mapfre SA,10.3579461831107,0.575982980628789,1.27575887131253,0.511282741338882,,26.0335674835,0.19913,12.90875,0.08617718940422714,,,9.7221752224,18.5634815904294,,73.57175866980435,,1.2828906083045288,1.0783066915742268,28.249205300438014
VIE.PA,Utilities,Utilities,Veolia Environnement SA,13.5270812981656,1.10111321709696,1.69856323470952,0.496396402055626,44.3257494873585,7.6635639488,1.50603,11.80446,0.024420182993431183,0.5805230101220558,2.392476138144658,44.5907765157,5.90460564630079,,45.04253665155152,,1.016809916538415,0.985313157997986,11.23507849089575
GALD.S,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Galderma Group AG,57.5476046005457,1.4165424841491,,8.29173554258672,72.9837940635977,15.2027027027,0.46378,7.54891,0.0951522960334501,0.8422144818513266,0.25850517024254205,8.0284707136,,,61.567585558586764,,1.2853858445910087,1.202081276735768,24.18199219467205
